0.237314, 0.601962
0.088793, 0.470917
0.499321, 0.968374
0.085644, 0.505472
0.143821, 0.493353
0.152207, 0.708049
0.115690, 0.814353
0.133732, 0.682091
0.123433, 0.757589
0.127620, 0.726894
0.225197, 0.467904
0.261513, 0.479406
0.217384, 0.499544
0.194289, 0.696539
0.271965, 0.544247
0.387374, 0.705150
0.039386, 0.249615
0.360739, 0.138670
0.078724, 0.247638
0.038372, 0.171875
0.028317, 0.141639
0.058340, 0.151215
0.060747, 0.216522
0.039933, 0.296875
0.189932, 0.729961
0.219150, 0.673782
0.259771, 0.517460
0.128938, 0.521130
0.172949, 0.526835
0.055593, 0.686616
0.040415, 0.565586
0.361252, 0.033834
0.368278, 0.076085
0.030921, 0.336813
0.036606, 0.609375
0.032463, 0.526017
0.060811, 0.644379
0.077805, 0.667919
0.066309, 0.319641
0.028551, 0.640816
0.260074, 0.721377
0.187912, 0.663444
0.050993, 0.454479
0.030235, 0.431759
0.189078, 0.483391
0.216344, 0.532117
0.043318, 0.494978
0.457603, 0.927204
0.468750, 0.960241
0.228003, 0.426050
0.333518, 0.174847
0.227007, 0.127488
0.122906, 0.266650
0.122854, 0.190533
0.239428, 0.153600
0.189404, 0.147769
0.196047, 0.115087
0.126109, 0.117886
0.300571, 0.159651
0.161421, 0.125065
0.153765, 0.072285
0.103499, 0.144610
0.054022, 0.122809
0.283771, 0.073355
0.133024, 0.337119
0.109204, 0.228601
0.266112, 0.111666
0.236883, 0.095661
0.136997, 0.154770
0.079775, 0.170349
0.080681, 0.283521
0.205959, 0.083243
0.244675, 0.277137
0.167622, 0.274900
0.206403, 0.267244
0.170205, 0.185936
0.197563, 0.222468
0.268344, 0.153792
0.149626, 0.229858
0.298924, 0.192365
0.267517, 0.216806
0.221335, 0.176155
0.233485, 0.208910
0.256928, 0.185155
0.176533, 0.245224
0.102185, 0.783600
0.099094, 0.733800
0.316873, 0.215006
0.326239, 0.139302
0.198155, 0.193514
0.081401, 0.757217
0.238411, 0.047141
0.304969, 0.106352
0.337883, 0.061898
0.341160, 0.106330
0.085436, 0.061108
0.365975, 0.622265
0.227422, 0.873291
0.121292, 0.056356
0.107297, 0.088405
0.124962, 0.365232
0.072882, 0.093564
0.099813, 0.031945
0.090521, 0.431234
0.042741, 0.063250
0.125433, 0.450178
0.167301, 0.454623
0.062714, 0.034778
0.183740, 0.413580
0.199440, 0.438223
0.213452, 0.377895
0.213730, 0.029764
0.033720, 0.095807
0.031445, 0.031445
0.148494, 0.032517
0.389147, 0.289507
0.186996, 0.043780
0.282903, 0.430967
0.312999, 0.077885
0.304061, 0.038998
0.271198, 0.042760
0.113340, 0.303984
0.148948, 0.305245
0.192338, 0.311029
0.066063, 0.354483
0.214889, 0.349891
0.097025, 0.336090
0.113251, 0.398660
0.096064, 0.369729
0.076138, 0.715514
0.054972, 0.413452
0.029910, 0.706339
0.254342, 0.071926
0.046115, 0.734375
0.243093, 0.339514
0.235028, 0.395805
0.278797, 0.400975
0.259102, 0.379857
0.384036, 0.253391
0.367835, 0.347149
0.332073, 0.331684
0.686604, 0.378456
0.648944, 0.376700
0.594129, 0.432504
0.664187, 0.313772
0.680774, 0.344250
0.646970, 0.342895
0.706738, 0.310366
0.607587, 0.299962
0.741164, 0.410137
0.614608, 0.397797
0.733727, 0.284023
0.635486, 0.433511
0.534479, 0.373912
0.683076, 0.282252
0.642587, 0.279408
0.775026, 0.282872
0.714683, 0.254012
0.720013, 0.156773
0.680144, 0.245623
0.748610, 0.318677
0.714925, 0.399462
0.747001, 0.369646
0.783280, 0.511258
0.797967, 0.539819
0.733428, 0.472421
0.742438, 0.510463
0.669949, 0.589319
0.713512, 0.556618
0.616473, 0.357541
0.767453, 0.399590
0.793302, 0.415220
0.951312, 0.161202
0.908483, 0.134330
0.853992, 0.561871
0.860739, 0.625567
0.814604, 0.639243
0.833074, 0.603316
0.668681, 0.408822
0.763562, 0.428610
0.782668, 0.363102
0.713532, 0.355691
0.727107, 0.205927
0.765907, 0.541728
0.671762, 0.447624
0.577509, 0.375906
0.641114, 0.240003
0.664079, 0.218854
0.623835, 0.191646
0.642144, 0.463177
0.690019, 0.518921
0.821957, 0.675232
0.773476, 0.669022
0.703838, 0.184196
0.566984, 0.279954
0.745382, 0.178200
0.782973, 0.249157
0.805711, 0.188879
0.818748, 0.133502
0.825058, 0.214425
0.395293, 0.325462
0.575721, 0.463764
0.514506, 0.408573
0.515605, 0.455611
0.762092, 0.209099
0.478704, 0.426418
0.558901, 0.495906
0.795856, 0.218794
0.581462, 0.215401
0.702061, 0.431356
0.613805, 0.474189
0.554206, 0.413488
0.558335, 0.324384
0.604485, 0.254604
0.656184, 0.490144
0.586005, 0.343416
0.556952, 0.354228
0.930063, 0.180445
0.966973, 0.131423
0.097576, 0.932487
0.968011, 0.188505
0.803941, 0.707243
0.732670, 0.642118
0.803822, 0.295856
0.775731, 0.311040
0.672326, 0.188744
0.778249, 0.173457
0.612682, 0.520270
0.892183, 0.566243
0.865258, 0.588327
0.967812, 0.419999
0.935808, 0.470442
0.074862, 0.915562
0.955043, 0.513707
0.031250, 0.968750
0.916264, 0.541088
0.894213, 0.519038
0.832360, 0.460096
0.870129, 0.482386
0.912484, 0.493766
0.898531, 0.452013
0.904374, 0.408126
0.956735, 0.557255
0.132396, 0.838158
0.949795, 0.609375
0.924396, 0.579471
0.856538, 0.662844
0.898205, 0.627455
0.920524, 0.608498
0.828978, 0.508970
0.868942, 0.537308
0.028075, 0.905904
0.968750, 0.468750
0.929452, 0.792623
0.960201, 0.796875
0.500000, 0.500000
0.222726, 0.906754
0.201889, 0.970388
0.224728, 0.946676
0.750000, 0.250000
0.250000, 0.750000
0.750000, 0.750000
0.500000, 0.250000
0.261066, 0.960680
0.034526, 0.847292
0.875000, 0.375000
0.875000, 0.125000
0.875000, 0.250000
0.254941, 0.888910
0.937500, 0.437500
0.937500, 0.375000
0.253584, 0.920524
0.858554, 0.509610
0.699008, 0.475423
0.861624, 0.424767
0.906250, 0.376876
0.120364, 0.896177
0.048294, 0.925384
0.837177, 0.187500
0.903875, 0.168782
0.864858, 0.213443
0.839553, 0.240148
0.870853, 0.179307
0.968750, 0.370625
0.825924, 0.555626
0.803585, 0.482659
0.827762, 0.350575
0.847569, 0.394308
0.822448, 0.423153
0.787869, 0.444934
0.735813, 0.437953
0.968009, 0.307144
0.968210, 0.220509
0.937500, 0.115193
0.078125, 0.965250
0.966144, 0.252281
0.544546, 0.467922
0.109249, 0.855766
0.932827, 0.245852
0.894434, 0.312500
0.919784, 0.341119
0.887136, 0.344502
0.798911, 0.327060
0.846461, 0.318393
0.041562, 0.881279
0.964375, 0.339375
0.935624, 0.406250
0.798879, 0.593766
0.767106, 0.480135
0.815173, 0.385601
0.812098, 0.264638
0.866926, 0.286782
0.834468, 0.288198
0.948475, 0.281250
0.928042, 0.308268
0.906708, 0.274412
0.073374, 0.853806
0.939080, 0.207657
0.901996, 0.221195
0.467007, 0.358116
0.590957, 0.496687
0.710601, 0.882787
0.470620, 0.627496
0.481848, 0.543581
0.612435, 0.652692
0.600594, 0.717647
0.540357, 0.724289
0.638243, 0.730918
0.569259, 0.709936
0.532763, 0.672726
0.529976, 0.505515
0.564055, 0.628731
0.583473, 0.596308
0.613047, 0.813878
0.782891, 0.935883
0.443157, 0.476896
0.412429, 0.516102
0.343113, 0.503423
0.379294, 0.501437
0.359291, 0.467595
0.593055, 0.631000
0.181349, 0.893856
0.555253, 0.186998
0.527896, 0.211896
0.655851, 0.766745
0.498362, 0.376185
0.703251, 0.941108
0.143599, 0.926469
0.528034, 0.863089
0.539478, 0.903737
0.566081, 0.874312
0.556947, 0.835174
0.467291, 0.771243
0.526350, 0.783251
0.550830, 0.803801
0.742695, 0.559679
0.410624, 0.483231
0.415329, 0.388331
0.423630, 0.238744
0.449092, 0.263373
0.286511, 0.289467
0.592182, 0.184853
0.501110, 0.173003
0.254685, 0.441928
0.582788, 0.804392
0.322142, 0.393001
0.349769, 0.425789
0.756113, 0.962641
0.746843, 0.926586
0.160960, 0.843627
0.773041, 0.899542
0.193400, 0.923543
0.796875, 0.968320
0.861447, 0.921251
0.823827, 0.937469
0.561326, 0.659916
0.816513, 0.894297
0.838786, 0.839780
0.803171, 0.832299
0.189841, 0.862961
0.164683, 0.809072
0.153727, 0.877620
0.816733, 0.862578
0.912814, 0.947741
0.888886, 0.970237
0.856952, 0.962565
0.477736, 0.707170
0.621848, 0.756240
0.507898, 0.571344
0.331348, 0.476544
0.313086, 0.428664
0.368308, 0.382136
0.378614, 0.412276
0.446048, 0.408987
0.413721, 0.420779
0.350017, 0.265975
0.486819, 0.211303
0.440292, 0.172126
0.470545, 0.183414
0.471238, 0.135375
0.643591, 0.115172
0.440845, 0.556502
0.472369, 0.585022
0.404665, 0.613418
0.517602, 0.608157
0.413186, 0.578877
0.440495, 0.603935
0.357565, 0.583478
0.304606, 0.464469
0.630854, 0.691688
0.090189, 0.201648
0.528438, 0.535956
0.765870, 0.795649
0.687175, 0.866899
0.785040, 0.863854
0.688577, 0.829739
0.766779, 0.832190
0.736278, 0.870877
0.666807, 0.620813
0.615572, 0.612586
0.714593, 0.601272
0.609141, 0.845348
0.647017, 0.828171
0.584170, 0.681318
0.643882, 0.871605
0.591684, 0.756509
0.627806, 0.785811
0.574709, 0.927018
0.477795, 0.276490
0.706445, 0.797126
0.714053, 0.501210
0.400863, 0.221258
0.451511, 0.231907
0.613371, 0.222651
0.676927, 0.553249
0.631270, 0.563126
0.761847, 0.709543
0.676414, 0.706488
0.718742, 0.718883
0.132699, 0.962830
0.707946, 0.677278
0.673218, 0.795872
0.652497, 0.649045
0.740835, 0.674132
0.686186, 0.751587
0.692089, 0.639856
0.675026, 0.673365
0.718093, 0.750793
0.735606, 0.813102
0.734776, 0.779720
0.800796, 0.794780
0.602274, 0.890546
0.170569, 0.960237
0.668623, 0.897722
0.469991, 0.496348
0.389354, 0.442265
0.536462, 0.258336
0.435843, 0.444570
0.572173, 0.247217
0.540659, 0.297886
0.473823, 0.325859
0.417723, 0.266837
0.576352, 0.156614
0.137678, 0.788442
0.648082, 0.530375
0.719436, 0.842182
0.639316, 0.592901
0.561136, 0.568087
0.574070, 0.531562
0.595793, 0.559806
0.506788, 0.325322
0.445265, 0.513739
0.672510, 0.933486
0.399105, 0.546206
0.606571, 0.946219
0.713040, 0.910987
0.632681, 0.919722
0.640710, 0.960997
0.452851, 0.300419
0.674546, 0.967973
0.718750, 0.968727
0.082983, 0.888426
0.476699, 0.466871
0.547497, 0.105142
0.192703, 0.806895
0.162671, 0.758188
0.515625, 0.941265
0.547818, 0.945134
0.772137, 0.626654
0.510724, 0.287000
0.755708, 0.585980
0.573901, 0.964395
0.000000, 0.312500
1.000000, 0.781250
0.218750, 1.000000
0.000000, 0.281250
0.343750, 0.000000
0.000000, 0.906250
0.062500, 1.000000
0.093750, 1.000000
0.156250, 1.000000
0.000000, 0.843750
0.000000, 0.781250
0.187500, 1.000000
1.000000, 0.031250
0.000000, 0.937500
0.000000, 0.718750
0.968750, 0.000000
0.906250, 0.000000
0.000000, 0.812500
0.000000, 0.875000
0.000000, 0.000000
0.000000, 0.187500
1.000000, 0.093750
0.750000, 1.000000
0.625000, 1.000000
0.687500, 1.000000
0.656250, 1.000000
0.562500, 1.000000
0.593750, 1.000000
0.531250, 1.000000
0.250000, 0.000000
1.000000, 0.156250
0.875000, 1.000000
0.812500, 1.000000
0.781250, 1.000000
0.937500, 1.000000
1.000000, 0.875000
0.843750, 1.000000
0.375000, 0.000000
0.562500, 0.000000
0.437500, 0.000000
0.687500, 0.000000
0.625000, 0.000000
1.000000, 0.062500
1.000000, 0.406250
1.000000, 0.343750
0.000000, 1.000000
1.000000, 1.000000
1.000000, 0.000000
0.000000, 0.500000
0.500000, 0.000000
1.000000, 0.500000
0.500000, 1.000000
0.750000, 0.000000
1.000000, 0.250000
1.000000, 0.375000
1.000000, 0.437500
1.000000, 0.750000
1.000000, 0.625000
1.000000, 0.562500
1.000000, 0.531250
1.000000, 0.593750
1.000000, 0.312500
1.000000, 0.125000
1.000000, 0.187500
1.000000, 0.281250
1.000000, 0.218750
0.468750, 0.000000
0.000000, 0.156250
1.000000, 0.812500
1.000000, 0.937500
0.218750, 0.000000
0.156250, 0.000000
0.062500, 0.000000
0.093750, 0.000000
0.000000, 0.062500
0.000000, 0.093750
0.000000, 0.031250
0.031250, 0.000000
0.468750, 1.000000
0.281250, 0.000000
0.000000, 0.750000
0.000000, 0.687500
0.000000, 0.562500
0.000000, 0.468750
0.000000, 0.531250
0.000000, 0.593750
0.000000, 0.656250
0.281250, 1.000000
0.125000, 1.000000
0.937500, 0.000000
0.000000, 0.625000
0.187500, 0.000000
0.000000, 0.437500
0.125000, 0.000000
1.000000, 0.687500
1.000000, 0.656250
1.000000, 0.718750
1.000000, 0.843750
1.000000, 0.968750
0.968750, 1.000000
0.875000, 0.000000
0.250000, 1.000000
0.000000, 0.250000
0.718750, 0.000000
0.812500, 0.000000
0.781250, 0.000000
0.312500, 0.000000
0.375000, 1.000000
0.437500, 1.000000
0.312500, 1.000000
0.406250, 1.000000
0.343750, 1.000000
0.843750, 0.000000
0.000000, 0.375000
0.000000, 0.125000
0.406250, 0.000000
0.656250, 0.000000
1541
490, 452, 461
710, 649, 483
640, 687, 639
556, 577, 678
580, 699, 682
409, 112, 446
533, 524, 444
640, 545, 561
521, 491, 496
499, 418, 419
219, 221, 36
481, 209, 210
659, 665, 658
634, 636, 686
423, 566, 374
507, 401, 523
375, 378, 372
774, 512, 777
452, 490, 473
451, 504, 756
513, 766, 516
90, 725, 755
501, 502, 420
520, 522, 524
526, 491, 521
460, 452, 454
473, 490, 451
522, 521, 496
496, 527, 462
451, 490, 527
661, 664, 659
768, 763, 473
471, 505, 470
466, 456, 463
460, 461, 452
454, 473, 763
457, 459, 460
454, 452, 473
461, 460, 459
466, 463, 23
456, 460, 454
449, 457, 456
463, 454, 772
772, 771, 463
456, 454, 463
470, 459, 493
454, 763, 772
460, 456, 457
458, 459, 470
458, 470, 506
493, 457, 471
462, 461, 495
495, 459, 458
459, 495, 461
395, 398, 505
411, 651, 389
496, 462, 486
490, 461, 462
43, 773, 770
23, 465, 466
143, 156, 140
771, 773, 23
469, 450, 449
469, 466, 465
456, 466, 449
156, 176, 157
431, 364, 373
143, 142, 145
396, 450, 468
142, 469, 465
450, 469, 468
457, 493, 459
471, 470, 493
390, 371, 406
381, 401, 383
507, 523, 524
486, 462, 495
507, 522, 486
527, 496, 491
519, 534, 536
522, 496, 486
526, 512, 774
757, 504, 526
486, 508, 507
520, 521, 522
508, 486, 495
529, 511, 400
377, 444, 445
536, 532, 488
535, 521, 520
777, 534, 516
504, 757, 767
527, 491, 504
490, 462, 527
398, 397, 528
529, 506, 384
385, 384, 470
392, 400, 391
508, 495, 509
530, 508, 509
500, 503, 487
502, 532, 533
520, 524, 532
533, 532, 524
444, 524, 523
533, 531, 502
535, 526, 521
535, 520, 536
520, 532, 536
535, 534, 512
519, 536, 539
534, 535, 536
539, 538, 519
439, 743, 393
438, 393, 441
539, 536, 488
513, 441, 778
501, 539, 488
501, 503, 539
534, 519, 516
500, 394, 393
513, 519, 538
480, 403, 425
516, 766, 777
778, 766, 513
425, 416, 447
500, 487, 394
539, 500, 438
502, 501, 488
503, 501, 499
502, 488, 532
502, 531, 428
499, 419, 24
539, 503, 500
451, 768, 473
526, 774, 757
491, 526, 504
395, 505, 471
528, 404, 385
505, 385, 470
506, 529, 510
507, 524, 522
401, 507, 530
509, 495, 458
507, 508, 530
510, 458, 506
509, 458, 510
511, 529, 386
509, 510, 392
405, 430, 494
530, 509, 392
535, 512, 526
777, 512, 534
519, 513, 516
438, 441, 538
59, 25, 146
775, 439, 734
504, 451, 527
504, 767, 756
768, 451, 756
457, 449, 471
141, 396, 468
469, 449, 466
449, 450, 395
709, 397, 413
529, 387, 386
470, 384, 506
387, 384, 404
528, 385, 505
404, 384, 385
529, 384, 387
430, 386, 494
404, 576, 387
386, 387, 651
711, 709, 443
443, 661, 666
711, 528, 709
411, 655, 685
363, 371, 390
381, 402, 368
382, 402, 383
530, 391, 401
400, 392, 510
530, 392, 391
439, 393, 514
441, 776, 778
146, 394, 487
393, 394, 514
449, 395, 471
398, 395, 450
397, 396, 467
505, 398, 528
412, 397, 467
666, 639, 641
450, 396, 398
397, 398, 396
435, 405, 494
362, 366, 402
529, 400, 510
370, 400, 511
383, 391, 370
401, 391, 383
402, 382, 362
445, 401, 381
391, 400, 370
383, 402, 381
382, 370, 430
362, 382, 399
402, 366, 368
372, 480, 377
430, 370, 511
383, 370, 382
399, 363, 362
367, 363, 390
399, 373, 371
369, 367, 390
364, 371, 373
390, 436, 369
369, 365, 367
376, 375, 365
363, 366, 362
366, 365, 368
365, 366, 367
363, 367, 366
375, 368, 365
480, 417, 377
390, 406, 436
414, 379, 416
399, 371, 363
364, 432, 406
434, 376, 369
480, 378, 403
381, 368, 372
372, 368, 375
399, 405, 373
410, 435, 431
432, 374, 406
374, 432, 423
376, 365, 369
375, 380, 378
434, 369, 415
380, 375, 376
531, 533, 444
381, 372, 377
408, 403, 380
480, 372, 378
407, 376, 434
24, 487, 503
380, 403, 378
403, 414, 416
399, 382, 430
389, 655, 411
448, 685, 656
422, 431, 541
364, 406, 371
406, 374, 437
582, 563, 683
111, 112, 409
430, 511, 386
399, 430, 405
410, 405, 435
541, 431, 448
364, 431, 422
424, 426, 423
374, 566, 691
679, 434, 415
415, 369, 433
654, 408, 407
411, 435, 494
448, 431, 435
437, 436, 406
369, 436, 433
691, 437, 374
436, 437, 433
539, 438, 538
500, 393, 438
90, 161, 170
743, 776, 441
538, 441, 513
59, 133, 25
439, 775, 743
161, 439, 514
743, 441, 393
474, 174, 157
633, 669, 670
413, 397, 412
661, 443, 664
445, 444, 523
531, 444, 377
401, 445, 523
381, 377, 445
407, 380, 376
446, 408, 409
110, 100, 379
428, 418, 420
417, 428, 531
428, 425, 418
640, 553, 690
476, 703, 424
426, 424, 703
433, 437, 691
691, 710, 680
434, 679, 429
654, 434, 429
408, 446, 414
380, 407, 408
408, 654, 409
582, 409, 654
446, 112, 110
431, 373, 410
405, 410, 373
651, 411, 494
655, 389, 388
150, 167, 175
413, 412, 442
657, 413, 442
413, 443, 709
408, 414, 403
110, 414, 446
416, 379, 103
447, 418, 425
425, 428, 417
403, 416, 425
377, 417, 531
425, 417, 480
447, 166, 418
420, 418, 499
379, 100, 103
97, 10, 101
501, 420, 499
502, 428, 420
656, 690, 448
541, 427, 422
551, 424, 517
432, 364, 422
422, 517, 432
426, 614, 566
432, 424, 423
427, 517, 422
517, 427, 551
432, 517, 424
703, 678, 426
579, 359, 652
426, 566, 423
566, 540, 691
710, 681, 649
415, 680, 677
415, 677, 679
679, 677, 564
415, 433, 680
617, 564, 483
681, 691, 540
483, 677, 710
540, 566, 614
483, 649, 580
681, 710, 691
580, 682, 579
614, 426, 678
130, 779, 162
620, 583, 619
619, 583, 617
434, 654, 407
582, 654, 429
653, 617, 483
414, 110, 379
386, 651, 494
389, 651, 387
656, 655, 388
655, 656, 685
667, 666, 661
690, 689, 448
152, 657, 442
657, 482, 659
668, 650, 665
549, 29, 547
670, 650, 668
661, 659, 658
661, 658, 667
633, 637, 669
443, 413, 664
662, 650, 636
636, 643, 662
647, 662, 643
388, 687, 656
413, 657, 664
659, 664, 657
668, 665, 659
662, 647, 565
663, 639, 666
641, 388, 389
630, 644, 545
666, 667, 663
670, 668, 482
659, 482, 668
152, 155, 151
686, 637, 638
482, 151, 633
650, 670, 669
174, 132, 177
606, 605, 744
686, 636, 650
665, 650, 662
482, 633, 670
603, 599, 598
645, 672, 642
643, 645, 642
108, 597, 603
735, 701, 588
686, 650, 669
634, 645, 643
671, 637, 633
637, 635, 638
589, 588, 701
701, 735, 737
639, 663, 640
641, 639, 388
565, 665, 662
427, 541, 689
576, 711, 641
443, 666, 641
646, 647, 585
667, 630, 663
634, 643, 636
554, 585, 647
695, 697, 698
645, 697, 672
570, 571, 648
544, 622, 692
554, 643, 642
674, 645, 634
546, 548, 608
707, 206, 223
708, 648, 712
674, 697, 645
674, 696, 693
648, 708, 570
542, 674, 634
738, 698, 700
634, 686, 542
674, 693, 697
555, 597, 595
701, 737, 700
698, 697, 693
672, 697, 695
700, 698, 693
695, 648, 672
567, 693, 696
698, 738, 736
567, 700, 693
591, 638, 635
698, 736, 695
700, 737, 738
740, 695, 736
712, 740, 739
223, 206, 764
648, 695, 712
42, 87, 80
695, 740, 712
739, 741, 206
572, 28, 575
712, 739, 206
269, 268, 205
711, 443, 641
397, 709, 528
576, 641, 389
404, 528, 711
692, 675, 544
703, 476, 675
247, 232, 38
682, 359, 579
689, 632, 551
577, 676, 678
544, 675, 476
692, 577, 556
577, 559, 560
560, 676, 577
703, 675, 556
678, 676, 615
691, 680, 433
677, 680, 710
681, 540, 115
649, 681, 699
612, 360, 117
615, 613, 578
677, 483, 564
94, 99, 92
448, 435, 685
616, 9, 88
411, 685, 435
637, 686, 669
686, 638, 542
639, 687, 388
640, 656, 687
640, 663, 545
551, 632, 476
448, 689, 541
689, 688, 632
640, 690, 656
688, 689, 690
107, 625, 609
476, 632, 544
585, 572, 575
644, 596, 561
667, 658, 630
565, 548, 665
672, 648, 571
572, 642, 571
608, 647, 646
548, 658, 665
638, 696, 542
674, 542, 696
567, 696, 589
700, 567, 701
32, 77, 72
593, 606, 745
29, 549, 646
707, 570, 708
570, 569, 571
572, 571, 569
642, 672, 571
28, 574, 575
642, 572, 585
15, 27, 68
626, 694, 622
546, 549, 644
575, 29, 585
569, 18, 28
575, 574, 29
387, 576, 389
404, 711, 576
692, 557, 577
577, 557, 559
587, 676, 560
117, 115, 578
119, 579, 652
580, 579, 653
483, 580, 653
699, 580, 649
297, 179, 295
88, 308, 178
563, 429, 564
582, 683, 111
653, 579, 119
563, 121, 683
120, 121, 583
679, 564, 429
429, 563, 582
583, 563, 564
551, 476, 424
95, 93, 131
689, 551, 427
596, 549, 550
31, 33, 64
107, 609, 688
622, 694, 557
630, 545, 663
644, 549, 596
644, 630, 546
548, 546, 630
30, 574, 15
550, 34, 106
658, 548, 630
565, 647, 608
646, 549, 546
550, 549, 547
29, 30, 547
107, 104, 625
105, 625, 104
553, 688, 690
644, 561, 545
552, 107, 553
640, 561, 553
552, 553, 561
643, 554, 647
642, 585, 554
597, 591, 635
735, 588, 746
703, 556, 678
692, 556, 675
622, 557, 692
694, 35, 559
626, 628, 694
587, 613, 676
694, 559, 557
559, 558, 560
610, 560, 558
610, 611, 587
610, 38, 629
22, 361, 41
611, 357, 586
41, 586, 357
558, 35, 39
587, 611, 586
587, 560, 610
587, 586, 612
558, 39, 38
610, 629, 611
338, 629, 232
357, 584, 356
41, 361, 118
681, 115, 699
587, 612, 613
578, 613, 612
615, 614, 678
540, 614, 578
613, 615, 676
614, 615, 578
